idx,samples1,samples2
10685,-578,5351
10686,-578,5351
10687,-578,5351
10688,-578,5351
10689,-546,5319
10690,-578,5351
10691,-578,5351
10692,-578,5351
10693,-578,5351
10694,-578,5351
10695,-578,5351
10696,-578,5382
10697,-578,5351
10698,-578,5351
10699,-578,5319
10700,-578,5319
10701,-578,5319
10702,-578,5351
10703,-578,5319
10704,-578,5319
10705,-578,5319
10706,-578,5288
10707,-578,5351
10708,-578,5319
10709,-578,5319
10710,-546,5319
10711,-578,5319
10712,-546,5351
10713,-546,5351
10714,-546,5319
10715,-578,5351
10716,-578,5351
10717,-578,5351
10718,-546,5351
10719,-578,5351
10720,-546,5319
10721,-578,5351
10722,-578,5319
10723,-578,5351
10724,-546,5351
10725,-578,5351
10726,-578,5351
10727,-578,5351
10728,-578,5382
10729,-578,5382
10730,-578,5319
10731,-578,5319
10732,-578,5319
10733,-578,5256
10734,-578,5319
10735,-578,5319
10736,-578,5319
10737,-578,5319
10738,-578,5319
10739,-578,5319
10740,-578,5319
10741,-578,5319
10742,-578,5319
10743,-578,5319
10744,-578,5319
10745,-546,5319
10746,-546,5351
10747,-578,5351
10748,-578,5319
10749,-546,5319
10750,-578,5351
10751,-578,5319
10752,-578,5351
10753,-546,5351
10754,-578,5351
10755,-546,5351
10756,-578,5351
10757,-578,5351
10758,-578,5382
10759,-578,5351
10760,-578,5351
10761,-578,5319
10762,-578,5351
10763,-578,5319
10764,-578,5319
10765,-546,5351
10766,-578,5351
10767,-578,5319
10768,-578,5319
10769,-578,5319
10770,-578,5351
10771,-578,5319
10772,-578,5319
10773,-578,5319
10774,-578,5319
10775,-578,5351
10776,-578,5351
10777,-578,5351
10778,-578,5351
10779,-546,5351
10780,-578,5351
10781,-578,5351
10782,-546,5351
10783,-578,5351
10784,-578,5319
10785,-578,5351
10786,-546,5351
10787,-578,5319
10788,-578,5351
10789,-578,5382
10790,-546,5319
10791,-578,5319
10792,-578,5319
10793,-578,5319
10794,-578,5319
10795,-578,5351
10796,-578,5351
10797,-578,5351
10798,-578,5319
10799,-578,5351
10800,-578,5319
10801,-578,5319
10802,-578,5319
10803,-578,5288
10804,-578,5319
10805,-578,5319
10806,-546,5351
10807,-578,5351
10808,-578,5319
10809,-578,5351
10810,-578,5351
10811,-578,5351
10812,-578,5351
10813,-546,5351
10814,-578,5351
10815,-578,5351
10816,-578,5351
10817,-578,5319
10818,-578,5351
10819,-546,5351
10820,-578,5351
10821,-546,5319
10822,-578,5319
10823,-546,5319
10824,-578,5351
10825,-578,5319
10826,-578,5351
10827,-578,5288
10828,-578,5288
10829,-578,5319
10830,-578,5319
10831,-578,5319
10832,-578,5351
10833,-578,5319
10834,-578,5319
10835,-578,5319
10836,-578,5319
10837,-578,5351
10838,-578,5351
10839,-578,5319
10840,-546,5319
10841,-578,5319
10842,-546,5351
10843,-578,5351
10844,-578,5351
10845,-578,5351
10846,-578,5351
10847,-578,5351
10848,-578,5351
10849,-578,5382
10850,-546,5319
10851,-578,5319
10852,-578,5319
10853,-578,5351
10854,-578,5319
10855,-578,5319
10856,-578,5319
10857,-578,5319
10858,-578,5319
10859,-578,5351
10860,-578,5319
10861,-578,5351
10862,-578,5319
10863,-578,5319
10864,-546,5319
10865,-578,5351
10866,-578,5351
10867,-578,5351
10868,-578,5351
10869,-578,5351
10870,-578,5351
10871,-546,5351
10872,-578,5351
10873,-578,5319
10874,-578,5351
10875,-546,5351
10876,-578,5351
10877,-578,5351
10878,-578,5382
10879,-578,5319
10880,-578,5351
10881,-578,5351
10882,-578,5351
10883,-578,5319
10884,-578,5319
10885,-578,5319
10886,-578,5319
10887,-578,5319
10888,-578,5351
10889,-578,5351
10890,-578,5351
10891,-578,5319
10892,-578,5351
10893,-578,5256
10894,-546,5256
10895,-578,5256
10896,-578,5319
10897,-578,5319
10898,-578,5319
10899,-578,5351
10900,-578,5351
10901,-578,5351
10902,-546,5351
10903,-578,5351
10904,-578,5351
10905,-578,5351
10906,-578,5319
10907,-578,5382
10908,-578,5351
10909,-578,5382
10910,-546,5319
10911,-578,5319
10912,-578,5288
10913,-578,5319
10914,-578,5319
10915,-546,5351
10916,-578,5319
10917,-546,5319
10918,-578,5351
10919,-546,5319
10920,-578,5351
10921,-578,5351
10922,-578,5319
10923,-578,5319
10924,-578,5319
10925,-546,5319
10926,-578,5351
10927,-578,5351
10928,-578,5382
10929,-546,5351
10930,-578,5382
10931,-578,5351
10932,-578,5351
10933,-578,5351
10934,-578,5351
10935,-578,5351
10936,-578,5319
10937,-578,5351
10938,-578,5319
10939,-578,5319
10940,-546,5351
10941,-578,5319
10942,-546,5319
10943,-578,5351
10944,-546,5319
10945,-578,5351
10946,-578,5319
10947,-578,5351
10948,-578,5319
10949,-578,5319
10950,-578,5351
10951,-578,5351
10952,-546,5319
10953,-578,5351
10954,-546,5319
10955,-578,5319
10956,-578,5319
10957,-546,5351
10958,-578,5351
10959,-578,5351
10960,-578,5351
10961,-578,5351
10962,-578,5351
10963,-578,5351
10964,-578,5351
10965,-578,5319
10966,-578,5351
10967,-578,5351
10968,-578,5351
10969,-578,5351
10970,-578,5351
10971,-578,5351
10972,-578,5351
10973,-578,5319
10974,-578,5351
10975,-578,5319
10976,-578,5319
10977,-578,5319
10978,-578,5351
10979,-578,5319
10980,-578,5319
10981,-578,5319
10982,-578,5319
10983,-578,5319
10984,-578,5319
10985,-578,5351
10986,-578,5351
10987,-578,5351
10988,-578,5319
10989,-578,5351
10990,-578,5351
10991,-578,5382
10992,-578,5351
10993,-578,5351
10994,-578,5351
10995,-578,5351
10996,-578,5351
10997,-578,5382
10998,-578,5351
10999,-578,5351
11000,-578,5319
11001,-578,5319
11002,-546,5288
11003,-578,5288
11004,-578,5319
11005,-578,5319
11006,-578,5288
11007,-578,5319
11008,-578,5319
11009,-546,5351
11010,-578,5351
11011,-578,5319
11012,-578,5351
11013,-578,5319
11014,-578,5319
11015,-578,5351
11016,-578,5351
11017,-546,5351
11018,-578,5351
11019,-578,5288
11020,-578,5351
11021,-578,5351
11022,-578,5351
11023,-578,5351
11024,-578,5351
11025,-578,5351
11026,-578,5351
11027,-578,5351
11028,-546,5351
11029,-546,5351
11030,-578,5319
11031,-578,5319
11032,-578,5319
11033,-578,5319
11034,-578,5319
11035,-578,5319
11036,-578,5319
11037,-578,5319
11038,-546,5319
11039,-578,5351
11040,-578,5319
11041,-578,5319
11042,-578,5319
11043,-578,5319
11044,-546,5319
11045,-578,5351
11046,-578,5351
11047,-578,5351
11048,-578,5351
11049,-578,5351
11050,-578,5351
11051,-578,5351
11052,-578,5351
11053,-546,5351
11054,-578,5382
11055,-546,5351
11056,-578,5382
11057,-578,5319
11058,-578,5351
11059,-578,5351
11060,-578,5319
11061,-578,5319
11062,-578,5351
11063,-578,5319
11064,-578,5351
11065,-578,5319
11066,-578,5351
11067,-578,5319
11068,-578,5319
11069,-578,5288
11070,-578,5319
11071,-578,5351
11072,-546,5319
11073,-578,5319
11074,-578,5319
11075,-578,5351
11076,-546,5319
11077,-578,5351
11078,-546,5319
11079,-578,5351
11080,-578,5351
11081,-578,5351
11082,-578,5351
11083,-578,5382
11084,-578,5351
11085,-578,5351
11086,-578,5351
11087,-578,5351
11088,-578,5351
11089,-578,5351
11090,-578,5319
11091,-578,5319
11092,-578,5319
11093,-578,5319
11094,-578,5319
11095,-578,5319
11096,-578,5319
11097,-578,5319
11098,-546,5319
11099,-578,5319
11100,-578,5288
11101,-546,5319
11102,-578,5319
11103,-578,5319
11104,-578,5319
11105,-578,5351
11106,-578,5351
11107,-578,5351
11108,-578,5351
11109,-578,5351
11110,-578,5351
11111,-546,5319
11112,-578,5319
11113,-578,5351
11114,-578,5351
11115,-578,5351
11116,-578,5351
11117,-578,5351
11118,-578,5351
11119,-578,5351
11120,-578,5351
11121,-546,5351
11122,-578,5319
11123,-546,5319
11124,-578,5319
11125,-546,5319
11126,-578,5351
11127,-578,5319
11128,-578,5351
11129,-578,5319
11130,-578,5351
11131,-578,5351
11132,-578,5319
11133,-578,5319
11134,-578,5351
11135,-578,5351
11136,-609,5382
11137,-578,5351
11138,-578,5351
11139,-578,5351
11140,-578,5351
11141,-578,5319
11142,-578,5351
11143,-578,5319
11144,-578,5351
11145,-578,5351
11146,-578,5351
11147,-578,5351
11148,-578,5351
11149,-546,5319
11150,-578,5319
11151,-578,5319
11152,-578,5319
11153,-578,5288
11154,-578,5319
11155,-578,5256
11156,-578,5319
11157,-578,5319
11158,-578,5351
11159,-578,5319
11160,-546,5319
11161,-578,5319
11162,-578,5319
11163,-546,5319
11164,-578,5319
11165,-578,5351
11166,-578,5351
11167,-578,5319
11168,-578,5351
11169,-578,5351
11170,-578,5382
11171,-578,5351
11172,-578,5351
11173,-578,5351
11174,-578,5319
11175,-578,5351
11176,-578,5351
11177,-578,5351
11178,-578,5351
11179,-578,5319
11180,-546,5319
11181,-578,5288
11182,-578,5319
11183,-578,5319
11184,-578,5288
11185,-546,5288
11186,-546,5288
11187,-578,5319
11188,-546,5319
11189,-578,5319
11190,-578,5319
11191,-578,5288
11192,-578,5256
11193,-578,5319
11194,-546,5288
11195,-578,5319
11196,-578,5319
11197,-578,5319
11198,-578,5319
11199,-546,5319
11200,-578,5288
11201,-578,5351
11202,-578,5319
11203,-578,5319
11204,-578,5319
11205,-546,5319
11206,-578,5319
11207,-578,5319
11208,-578,5319
11209,-578,5351
11210,-578,5319
11211,-578,5319
11212,-578,5288
11213,-578,5319
11214,-578,5288
11215,-546,5319
11216,-578,5319
11217,-578,5319
11218,-578,5319
11219,-578,5256
11220,-546,5319
11221,-578,5288
11222,-578,5288
11223,-578,5288
11224,-578,5319
11225,-578,5319
11226,-578,5319
11227,-578,5319
11228,-578,5288
11229,-578,5319
11230,-578,5288
11231,-578,5351
11232,-578,5319
11233,-578,5351
11234,-578,5351
11235,-578,5319
11236,-578,5351
11237,-578,5319
11238,-578,5351
11239,-546,5319
11240,-578,5319
11241,-578,5319
11242,-578,5319
11243,-578,5288
11244,-578,5319
11245,-578,5319
11246,-578,5319
11247,-578,5288
11248,-578,5319
11249,-578,5288
11250,-578,5351
11251,-578,5288
11252,-578,5319
11253,-578,5319
11254,-578,5351
11255,-578,5351
11256,-578,5351
11257,-546,5319
11258,-578,5319
11259,-578,5351
11260,-578,5351
11261,-578,5351
11262,-578,5351
11263,-578,5319
11264,-578,5351
11265,-578,5319
11266,-578,5351
11267,-578,5319
11268,-578,5351
11269,-578,5351
11270,-546,5319
11271,-578,5319
11272,-546,5288
11273,-578,5288
11274,-578,5319
11275,-578,5288
11276,-578,5319
11277,-578,5319
11278,-578,5319
11279,-578,5288
11280,-578,5319
11281,-546,5319
11282,-578,5319
11283,-578,5319
11284,-578,5319
11285,-578,5351
11286,-578,5351
11287,-578,5382
11288,-578,5351
11289,-578,5351
11290,-578,5351
11291,-578,5351
11292,-546,5351
11293,-578,5351
11294,-578,5319
11295,-578,5351
11296,-578,5351
11297,-578,5351
11298,-546,5319
11299,-578,5351
11300,-578,5288
11301,-578,5319
11302,-578,5319
11303,-578,5319
11304,-578,5288
11305,-578,5288
11306,-578,5319
11307,-578,5319
11308,-546,5351
11309,-578,5319
11310,-546,5319
11311,-578,5288
11312,-578,5319
11313,-578,5288
11314,-578,5319
11315,-578,5351
11316,-578,5351
11317,-578,5319
11318,-578,5319
11319,-546,5351
11320,-578,5351
11321,-578,5319
11322,-578,5351
11323,-578,5351
11324,-578,5351
11325,-546,5351
11326,-578,5351
11327,-578,5319
11328,-578,5351
11329,-578,5351
11330,-609,5351
11331,-546,5319
11332,-578,5319
11333,-578,5319
11334,-578,5319
11335,-546,5319
11336,-578,5319
11337,-578,5288
11338,-578,5288
11339,-578,5288
11340,-578,5319
11341,-546,5319
11342,-578,5319
11343,-578,5288
11344,-578,5319
11345,-546,5351
11346,-578,5351
11347,-578,5351
11348,-546,5382
11349,-578,5351
11350,-578,5351
11351,-578,5319
11352,-578,5319
11353,-578,5319
11354,-578,5319
11355,-578,5351
11356,-578,5319
11357,-578,5319
11358,-578,5351
11359,-578,5319
11360,-578,5256
11361,-546,5288
11362,-578,5319
11363,-578,5319
11364,-578,5319
11365,-578,5319
11366,-578,5319
11367,-546,5288
11368,-578,5319
11369,-578,5319
11370,-578,5288
11371,-546,5319
11372,-578,5288
11373,-578,5288
11374,-578,5288
11375,-578,5351
11376,-546,5319
11377,-578,5351
11378,-578,5351
11379,-578,5351
11380,-578,5351
11381,-546,5288
11382,-578,5351
11383,-578,5319
11384,-578,5351
11385,-578,5351
11386,-578,5319
11387,-578,5319
11388,-578,5319
11389,-578,5351
11390,-578,5288
11391,-578,5319
11392,-578,5319
11393,-578,5319
11394,-578,5319
11395,-578,5319
11396,-578,5319
11397,-578,5288
11398,-578,5319
11399,-578,5319
11400,-546,5319
11401,-578,5319
11402,-578,5319
11403,-578,5288
11404,-578,5319
11405,-578,5351
11406,-578,5288
11407,-578,5351
11408,-546,5319
11409,-578,5351
11410,-578,5351
11411,-578,5351
11412,-578,5351
11413,-578,5351
11414,-578,5351
11415,-578,5319
11416,-578,5351
11417,-578,5351
11418,-546,5319
11419,-578,5319
11420,-578,5319
11421,-578,5288
11422,-578,5288
11423,-578,5319
11424,-578,5288
11425,-578,5319
11426,-578,5319
11427,-578,5319
11428,-578,5288
11429,-578,5288
11430,-546,5319
11431,-578,5319
11432,-578,5319
11433,-578,5319
11434,-578,5288
11435,-578,5319
11436,-578,5351
11437,-578,5351
11438,-578,5319
11439,-578,5351
11440,-578,5351
11441,-578,5351
11442,-578,5319
11443,-578,5288
11444,-578,5351
11445,-578,5319
11446,-578,5319
11447,-578,5351
11448,-578,5351
11449,-578,5351
11450,-578,5319
11451,-578,5319
11452,-578,5288
11453,-578,5319
11454,-578,5288
11455,-578,5319
11456,-578,5288
11457,-578,5319
11458,-578,5288
11459,-578,5319
11460,-578,5319
11461,-578,5319
11462,-578,5319
11463,-578,5319
11464,-578,5319
11465,-578,5351
11466,-578,5351
11467,-578,5319
11468,-578,5351
11469,-546,5319
11470,-578,5319
11471,-578,5319
11472,-578,5319
11473,-546,5319
11474,-546,5319
11475,-578,5351
11476,-578,5319
11477,-578,5319
11478,-578,5319
11479,-546,5319
11480,-578,5319
11481,-546,5319
11482,-578,5319
11483,-546,5319
11484,-578,5319
11485,-546,5319
11486,-578,5351
11487,-546,5319
11488,-578,5319
11489,-546,5288
11490,-578,5319
11491,-578,5351
11492,-578,5288
11493,-546,5319
11494,-578,5319
11495,-578,5319
11496,-578,5351
11497,-546,5319
11498,-578,5351
11499,-578,5319
11500,-578,5319
11501,-578,5288
11502,-578,5319
11503,-546,5351
11504,-578,5351
11505,-578,5319
11506,-578,5351
11507,-578,5351
11508,-578,5351
11509,-578,5351
11510,-578,5319
11511,-578,5319
11512,-578,5351
11513,-578,5319
11514,-578,5351
11515,-578,5319
11516,-578,5319
11517,-578,5319
11518,-578,5288
11519,-578,5319
11520,-578,5319
11521,-578,5319
11522,-578,5319
11523,-578,5319
11524,-578,5319
11525,-578,5351
11526,-578,5319
11527,-578,5319
11528,-578,5319
11529,-578,5319
11530,-578,5351
11531,-546,5319
11532,-578,5319
11533,-578,5351
11534,-546,5351
11535,-578,5351
11536,-578,5351
11537,-578,5351
11538,-578,5319
11539,-578,5351
11540,-546,5319
11541,-578,5351
11542,-578,5319
11543,-578,5319
11544,-578,5351
11545,-578,5319
11546,-578,5288
11547,-546,5319
11548,-578,5319
11549,-578,5319
11550,-578,5288
11551,-578,5319
11552,-578,5319
11553,-578,5351
11554,-578,5319
11555,-578,5319
11556,-578,5319
11557,-578,5319
11558,-546,5319
11559,-578,5351
11560,-578,5319
11561,-578,5382
11562,-578,5319
11563,-578,5351
11564,-578,5319
11565,-578,5351
11566,-578,5319
11567,-578,5351
11568,-578,5319
11569,-578,5319
11570,-578,5288
11571,-578,5288
11572,-578,5319
11573,-546,5288
11574,-578,5319
11575,-546,5319
11576,-578,5319
11577,-546,5319
11578,-578,5319
11579,-578,5319
11580,-578,5319
11581,-546,5319
11582,-578,5319
11583,-578,5319
11584,-578,5319
11585,-546,5319
11586,-578,5319
11587,-578,5319
11588,-578,5351
11589,-578,5319
11590,-578,5351
11591,-578,5351
11592,-578,5382
11593,-578,5351
11594,-578,5319
11595,-578,5351
11596,-578,5351
11597,-578,5319
11598,-578,5319
11599,-578,5319
11600,-578,5319
11601,-578,5319
11602,-578,5319
11603,-578,5288
11604,-578,5319
11605,-578,5319
11606,-578,5351
11607,-546,5288
11608,-578,5319
11609,-578,5319
11610,-578,5319
11611,-546,5319
11612,-578,5319
11613,-578,5288
11614,-578,5351
11615,-578,5319
11616,-578,5351
11617,-578,5319
11618,-578,5351
11619,-578,5351
11620,-546,5319
11621,-578,5351
11622,-578,5319
11623,-578,5319
11624,-546,5319
11625,-578,5319
11626,-546,5319
11627,-578,5351
11628,-578,5319
11629,-578,5319
11630,-578,5319
11631,-578,5319
11632,-578,5319
11633,-578,5288
11634,-546,5288
11635,-546,5288
11636,-546,5319
11637,-578,5288
11638,-546,5319
11639,-578,5319
11640,-578,5288
11641,-578,5319
11642,-578,5288
11643,-578,5319
11644,-578,5288
11645,-578,5319
11646,-578,5351
11647,-578,5351
11648,-578,5319
11649,-578,5351
11650,-578,5319
11651,-578,5319
11652,-546,5351
11653,-546,5319
11654,-546,5319
11655,-546,5351
11656,-578,5319
11657,-578,5351
11658,-578,5351
11659,-546,5319
11660,-578,5319
11661,-578,5288
11662,-578,5288
11663,-578,5288
11664,-578,5288
11665,-578,5288
11666,-546,5319
11667,-578,5288
11668,-578,5319
11669,-578,5319
11670,-578,5288
11671,-578,5319
11672,-578,5288
11673,-578,5319
11674,-578,5319
11675,-578,5319
11676,-578,5319
11677,-578,5319
11678,-578,5351
11679,-578,5319
11680,-578,5351
11681,-578,5351
11682,-578,5351
11683,-578,5319
11684,-578,5382
11685,-578,5351
11686,-578,5351
11687,-578,5351
11688,-578,5319
11689,-578,5319
11690,-578,5319
11691,-578,5319
11692,-578,5319
11693,-546,5319
11694,-578,5319
11695,-578,5319
11696,-578,5351
11697,-546,5319
11698,-578,5319
11699,-546,5351
11700,-609,5319
11701,-546,5319
11702,-578,5319
11703,-546,5319
11704,-578,5319
11705,-578,5319
11706,-578,5351
11707,-578,5351
11708,-578,5351
11709,-546,5319
11710,-578,5351
11711,-578,5351
11712,-578,5351
11713,-578,5319
11714,-578,5351
11715,-546,5319
11716,-578,5319
11717,-546,5319
11718,-578,5351
11719,-578,5351
11720,-578,5319
11721,-578,5319
11722,-578,5319
11723,-578,5319
11724,-578,5319
11725,-546,5319
11726,-578,5319
11727,-546,5288
11728,-578,5319
11729,-546,5319
11730,-578,5319
11731,-546,5319
11732,-578,5288
11733,-578,5319
11734,-578,5319
11735,-578,5319
11736,-578,5351
11737,-546,5319
11738,-578,5319
11739,-578,5288
11740,-578,5351
11741,-578,5319
11742,-578,5319
11743,-578,5351
11744,-546,5351
11745,-546,5351
11746,-578,5351
11747,-546,5351
11748,-578,5319
11749,-578,5351
11750,-578,5319
11751,-578,5319
11752,-578,5319
11753,-546,5288
11754,-578,5319
11755,-546,5288
11756,-578,5319
11757,-546,5319
11758,-578,5319
11759,-578,5319
11760,-578,5319
11761,-578,5319
11762,-578,5319
11763,-578,5319
11764,-578,5319
11765,-546,5351
11766,-578,5351
11767,-578,5351
11768,-578,5351
11769,-546,5319
11770,-578,5351
11771,-578,5319
11772,-578,5351
11773,-578,5351
11774,-578,5351
11775,-578,5319
11776,-578,5351
11777,-578,5319
11778,-578,5319
11779,-578,5319
11780,-546,5319
11781,-578,5288
11782,-578,5319
11783,-578,5288
11784,-578,5319
11785,-578,5319
11786,-578,5288
11787,-578,5288
11788,-546,5319
11789,-546,5319
11790,-546,5288
11791,-578,5319
11792,-546,5288
11793,-578,5288
11794,-546,5319
11795,-578,5319
11796,-546,5351
11797,-578,5351
11798,-546,5319
11799,-578,5351
11800,-578,5319
11801,-578,5319
11802,-578,5319
11803,-578,5319
11804,-578,5351
11805,-578,5351
11806,-578,5288
11807,-578,5319
11808,-578,5319
11809,-578,5351
11810,-578,5288
11811,-546,5288
11812,-578,5288
11813,-546,5288
11814,-546,5288
11815,-546,5319
11816,-578,5319
11817,-578,5319
11818,-578,5319
11819,-578,5319
11820,-578,5351
11821,-546,5319
11822,-578,5319
11823,-578,5319
11824,-578,5288
11825,-578,5319
11826,-578,5319
11827,-578,5351
11828,-578,5319
11829,-578,5319
11830,-578,5319
11831,-578,5288
11832,-578,5319
11833,-578,5351
11834,-578,5351
11835,-578,5351
11836,-578,5319
11837,-578,5351
11838,-578,5319
11839,-578,5319
11840,-578,5288
11841,-546,5319
11842,-578,5319
11843,-546,5319
11844,-578,5319
11845,-546,5319
11846,-578,5319
11847,-578,5288
11848,-578,5319
11849,-578,5288
11850,-578,5319
11851,-578,5319
11852,-578,5351
11853,-578,5319
11854,-578,5319
11855,-578,5319
11856,-578,5319
11857,-546,5351
11858,-546,5351
11859,-578,5319
11860,-578,5351
11861,-578,5351
11862,-578,5319
11863,-578,5351
11864,-578,5351
11865,-578,5351
11866,-578,5351
11867,-578,5319
11868,-578,5351
11869,-578,5351
11870,-546,5319
11871,-578,5319
11872,-578,5288
11873,-578,5319
11874,-578,5288
11875,-578,5319
11876,-578,5319
11877,-578,5288
11878,-546,5319
11879,-546,5319
11880,-578,5319
11881,-546,5288
11882,-578,5319
11883,-578,5288
11884,-578,5319
11885,-578,5351
11886,-578,5319
11887,-578,5351
11888,-578,5319
11889,-578,5319
11890,-578,5351
11891,-578,5319
11892,-578,5351
11893,-578,5319
11894,-578,5319
11895,-546,5319
11896,-578,5319
11897,-546,5319
11898,-578,5319
11899,-578,5319
11900,-578,5288
11901,-578,5288
11902,-546,5288
11903,-578,5319
11904,-578,5288
11905,-578,5288
11906,-578,5288
11907,-578,5319
11908,-546,5288
11909,-578,5319
11910,-546,5288
11911,-578,5319
11912,-578,5288
11913,-578,5288
11914,-578,5319
11915,-578,5351
11916,-578,5319
11917,-578,5351
11918,-546,5319
11919,-578,5351
11920,-578,5351
11921,-578,5351
11922,-578,5319
11923,-578,5351
11924,-578,5319
11925,-578,5351
11926,-578,5351
11927,-578,5351
11928,-578,5319
11929,-578,5351
11930,-578,5319
11931,-578,5288
11932,-578,5319
11933,-546,5256
11934,-578,5288
11935,-578,5256
11936,-546,5319
11937,-578,5288
11938,-578,5319
11939,-546,5319
11940,-578,5319
11941,-578,5319
11942,-578,5319
11943,-578,5288
11944,-578,5288
11945,-578,5319
11946,-578,5351
11947,-578,5319
11948,-578,5319
11949,-578,5319
11950,-578,5319
11951,-578,5351
11952,-578,5351
11953,-578,5319
11954,-578,5319
11955,-578,5319
11956,-578,5288
11957,-578,5319
11958,-578,5351
11959,-578,5319
11960,-578,5319
11961,-578,5319
11962,-578,5288
11963,-578,5319
11964,-578,5288
11965,-578,5319
11966,-578,5319
11967,-578,5288
11968,-578,5319
11969,-578,5288
11970,-578,5288
11971,-578,5288
11972,-578,5288
11973,-546,5319
11974,-578,5319
11975,-578,5256
11976,-578,5351
11977,-578,5351
11978,-578,5351
11979,-578,5319
11980,-578,5351
11981,-578,5319
11982,-578,5319
11983,-578,5256
11984,-546,5351
11985,-578,5319
11986,-578,5319
11987,-578,5351
11988,-578,5351
11989,-578,5319
11990,-578,5319
11991,-578,5288
11992,-578,5288
11993,-578,5288
11994,-578,5288
11995,-578,5288
11996,-578,5288
11997,-578,5288
